"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Bench Press (Dumbbell)",,"",0,"warmup",40,12,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Bench Press (Dumbbell)",,"",1,"failure",70,6,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Romanian Deadlift (Dumbbell)",,"",0,"failure",50,15,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Leg Extension (Machine)",,"",0,"warmup",10,30,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Leg Extension (Machine)",,"",1,"failure",15,16,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Lateral Raise (Dumbbell)",,"",0,"dropset",30,20,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Triceps Pushdown",,"",0,"dropset",25,20,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Triceps Pushdown",,"",1,"normal",20,10,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Standing Calf Raise (Machine)",,"",0,"dropset",,25,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Lat Pulldown (Cable)",,"",0,"failure",40,12,,,
"Full Body - A","24 Mar 2025, 22:54","24 Mar 2025, 23:53","","Plank",,"",0,"failure",,,,49,
"Full Body - B","22 Mar 2025, 23:09","22 Mar 2025, 23:36","","Leg Extension (Machine)",,"",0,"warmup",15,20,,,
"Full Body - B","22 Mar 2025, 23:09","22 Mar 2025, 23:36","","Leg Extension (Machine)",,"",1,"normal",30,15,,,
"Full Body - B","22 Mar 2025, 23:09","22 Mar 2025, 23:36","","Incline Bench Press (Dumbbell)",,"",0,"normal",50,15,,,
"Full Body - B","22 Mar 2025, 23:09","22 Mar 2025, 23:36","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Full Body - B","22 Mar 2025, 23:09","22 Mar 2025, 23:36","","Seated Row (Machine)",,"",0,"normal",50,15,,,
"Full Body - B","22 Mar 2025, 23:09","22 Mar 2025, 23:36","","Cycling",,"",0,"normal",,,,600,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,8,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Bench Press (Dumbbell)",,"",0,"failure",70,6,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Bench Press (Dumbbell)",,"",1,"normal",60,12,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Dumbbell Step Up",,"Longer height and shorter height",0,"failure",22.68,6,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Dumbbell Step Up",,"Longer height and shorter height",1,"normal",22.68,6,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Romanian Deadlift (Dumbbell)",,"",0,"failure",40,15,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Romanian Deadlift (Dumbbell)",,"",1,"failure",40,15,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Lateral Raise (Dumbbell)",,"",0,"dropset",30,20,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Standing Calf Raise (Machine)",,"",0,"dropset",,25,,,
"Full Body - A","20 Mar 2025, 22:53","20 Mar 2025, 23:29","","Plank",,"",0,"failure",,,,47,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Leg Extension (Machine)",,"",0,"warmup",15,10,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Leg Extension (Machine)",,"",1,"normal",28,10,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Squat (Bodyweight)",,"",0,"warmup",,10,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Squat (Bodyweight)",,"",1,"warmup",,10,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Squat (Barbell)",,"",0,"normal",20,10,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Squat (Barbell)",,"",1,"normal",40,6,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Incline Bench Press (Dumbbell)",,"",0,"normal",50,12,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,11,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",25,12,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",30,12,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Lying Leg Curl (Machine)",,"",0,"dropset",20,12,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","EZ Bar Biceps Curl",,"",0,"dropset",20,23,,,
"Full Body - B","19 Mar 2025, 23:01","19 Mar 2025, 23:47","","Crunch",,"",0,"dropset",,20,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Bench Press (Dumbbell)",,"",1,"failure",70,8,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Bench Press (Dumbbell)",,"",2,"normal",50,12,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Romanian Deadlift (Dumbbell)",,"",0,"failure",40,15,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Romanian Deadlift (Dumbbell)",,"",1,"failure",40,15,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Lat Pulldown (Cable)",,"",0,"normal",35,15,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Pull Up (Assisted)",,"Slow full reps",0,"normal",60,7,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Leg Extension (Machine)",,"",0,"warmup",10,10,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Leg Extension (Machine)",,"",1,"failure",20,10,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Leg Extension (Machine)",,"",2,"normal",30,10,,,
"Full Body - A","17 Mar 2025, 22:44","17 Mar 2025, 23:20","","Lateral Raise (Dumbbell)",,"",0,"dropset",40,12,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Leg Extension (Machine)",,"",0,"warmup",20,20,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Squat (Bodyweight)",,"",0,"warmup",,15,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Squat (Bodyweight)",,"",1,"warmup",,15,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Incline Bench Press (Dumbbell)",,"",0,"warmup",40,12,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,10,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Incline Bench Press (Dumbbell)",,"",2,"normal",50,12,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","T Bar Row",,"",0,"warmup",10,10,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","T Bar Row",,"",1,"normal",10,10,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","EZ Bar Biceps Curl",,"20lbsx13 on ez bar
20lbs long bar till failure",0,"dropset",20,17,,,
"Full Body - B","15 Mar 2025, 23:11","15 Mar 2025, 23:51","","Plank",,"",0,"dropset",,,,38,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Bench Press (Dumbbell)",,"",1,"failure",70,8,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Romanian Deadlift (Dumbbell)",,"",0,"failure",40,10,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Romanian Deadlift (Dumbbell)",,"",1,"failure",40,10,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Dumbbell Step Up",,"",0,"warmup",8,10,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Dumbbell Step Up",,"",1,"failure",8,10,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Lat Pulldown (Cable)",,"",0,"failure",35,20,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Triceps Extension (Cable)",,"",0,"dropset",25,15,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Lateral Raise (Dumbbell)",,"",0,"failure",40,13,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Standing Calf Raise (Machine)",,"",0,"dropset",,25,,,
"Full Body - A","12 Mar 2025, 23:16","12 Mar 2025, 23:56","","Plank",,"",0,"failure",,,,32,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Leg Extension (Machine)",,"",0,"warmup",20,15,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Squat (Bodyweight)",,"",0,"warmup",,15,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Hack Squat (Machine)",,"Painful in knees",0,"failure",,10,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,15,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,12,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",25,15,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",30,12,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","EZ Bar Biceps Curl",,"",0,"warmup",20,15,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","EZ Bar Biceps Curl",,"",1,"dropset",20,15,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Crunch",,"",0,"dropset",,20,,,
"Full Body - B","11 Mar 2025, 22:50","11 Mar 2025, 23:33","","Cycling",,"",0,"normal",,,,600,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Bench Press (Dumbbell)",,"",1,"failure",70,6,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Romanian Deadlift (Dumbbell)",,"",0,"failure",40,12,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Romanian Deadlift (Dumbbell)",,"",1,"failure",40,12,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Lat Pulldown (Cable)",,"",0,"failure",35,13,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Lat Pulldown (Cable)",,"",1,"failure",35,12,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Dumbbell Step Up",,"",0,"warmup",9.07,10,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Dumbbell Step Up",,"",1,"failure",15.88,10,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Dumbbell Step Up",,"",2,"normal",9.07,5,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Standing Calf Raise (Machine)",,"",0,"warmup",,20,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Standing Calf Raise (Machine)",,"",1,"dropset",,20,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Triceps Extension (Cable)",,"",0,"dropset",66.14,15,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Lateral Raise (Dumbbell)",,"",0,"dropset",30,20,,,
"Ramadan Minimalist - A","3 Mar 2025, 23:04","3 Mar 2025, 23:37","","Plank",,"",0,"failure",,,,39,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Incline Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,15,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Seated Calf Raise",,"",0,"normal",45,25,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Seated Calf Raise",,"",1,"normal",45,20,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",20,20,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",25,20,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Hammer Curl (Dumbbell)",,"",0,"normal",30,15,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Hammer Curl (Dumbbell)",,"",1,"normal",40,13,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Hammer Curl (Dumbbell)",,"",2,"normal",30,3,,,
"Full Body - B","28 Feb 2025, 23:03","28 Feb 2025, 23:40","","Treadmill",,"",0,"normal",,,,720,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Bench Press (Dumbbell)",,"",1,"normal",50,15,,,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Bench Press (Dumbbell)",,"",2,"normal",60,15,,,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Lateral Raise (Dumbbell)",,"",0,"warmup",20,15,,,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Lateral Raise (Dumbbell)",,"",1,"dropset",30,15,,,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Triceps Extension (Dumbbell)",,"",0,"normal",10,15,,,
"More mental than physical","27 Feb 2025, 20:45","27 Feb 2025, 21:16","","Treadmill",,"",0,"normal",,,,600,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,15,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,15,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,12,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Seated Row (Machine)",,"",0,"normal",50,15,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Seated Row (Machine)",,"",1,"normal",50,15,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Lying Leg Curl (Machine)",,"",0,"warmup",10,15,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Lying Leg Curl (Machine)",,"",1,"dropset",15,12,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Seated Calf Raise",,"",0,"normal",25,25,,,
"Pre Football Workout","26 Feb 2025, 22:23","26 Feb 2025, 22:51","","Seated Calf Raise",,"",1,"normal",,25,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Lat Pulldown (Cable)",,"",0,"normal",35,15,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Lat Pulldown (Cable)",,"",1,"normal",40,12,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Lat Pulldown (Cable)",,"",2,"normal",35,10,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Leg Extension (Machine)",,"",0,"normal",10,10,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Leg Extension (Machine)",,"",1,"normal",15,10,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Leg Extension (Machine)",,"",2,"normal",12.5,15,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Bench Press (Dumbbell)",,"",0,"normal",50,15,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Bench Press (Dumbbell)",,"",1,"normal",60,12,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Back Extension (Weighted Hyperextension)",,"",1,"normal",,15,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Lateral Raise (Dumbbell)",,"",0,"warmup",20,15,,,
"Full Body - A","25 Feb 2025, 21:13","25 Feb 2025, 21:52","","Lateral Raise (Dumbbell)",,"",1,"dropset",20,20,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,20,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,20,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Seated Calf Raise",,"",0,"normal",50,25,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Seated Calf Raise",,"",1,"normal",50,20,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Lying Leg Curl (Machine)",,"",0,"normal",15,10,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Lying Leg Curl (Machine)",,"",1,"dropset",20,12,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Bicep Curl (Dumbbell)",,"",0,"warmup",30,15,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Bicep Curl (Dumbbell)",,"",1,"dropset",30,10,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Crunch",,"",0,"dropset",,20,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",20,15,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",30,12,,,
"Starting my year with pain!!","21 Feb 2025, 07:42","21 Feb 2025, 08:24","","Treadmill",,"",0,"normal",,,,900,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Bench Press (Dumbbell)",,"",0,"normal",40,20,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Bench Press (Dumbbell)",,"",1,"normal",50,20,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Leg Extension (Machine)",,"",0,"normal",10,10,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Leg Extension (Machine)",,"",1,"normal",15,10,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Lat Pulldown (Cable)",,"",0,"normal",40,20,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Lat Pulldown (Cable)",,"",1,"normal",35,15,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Lateral Raise (Dumbbell)",,"",0,"warmup",20,20,,,
"Full Body - A","20 Feb 2025, 07:58","20 Feb 2025, 08:40","","Lateral Raise (Dumbbell)",,"",1,"dropset",20,20,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Incline Bench Press (Dumbbell)",,"",0,"warmup",40,20,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,25,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Incline Bench Press (Dumbbell)",,"",2,"normal",50,25,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Seated Calf Raise",,"",0,"normal",50,20,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Seated Calf Raise",,"",1,"normal",50,22,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",15,15,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",25,15,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",30,15,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Hammer Curl (Dumbbell)",,"",0,"dropset",30,13,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","EZ Bar Biceps Curl",,"",0,"dropset",10,20,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Deadlift (Dumbbell)",,"",0,"warmup",40,10,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Deadlift (Dumbbell)",,"",1,"dropset",40,10,,,
"Full Body - B","18 Feb 2025, 07:38","18 Feb 2025, 08:29","","Treadmill",,"",0,"normal",,,,600,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Bench Press (Dumbbell)",,"",1,"normal",40,15,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Bench Press (Dumbbell)",,"",2,"normal",50,14,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Leg Extension (Machine)",,"",0,"normal",10,10,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Leg Extension (Machine)",,"",1,"normal",15,10,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Leg Extension (Machine)",,"",2,"normal",20,10,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Leg Extension (Machine)",,"",3,"normal",30,10,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Lateral Raise (Dumbbell)",,"",0,"normal",20,20,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Lateral Raise (Dumbbell)",,"",1,"normal",20,20,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Triceps Extension (Dumbbell)",,"",0,"normal",10,15,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Lat Pulldown (Cable)",,"",0,"normal",35,15,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Lat Pulldown (Cable)",,"",1,"normal",35,10,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Lat Pulldown (Cable)",,"",2,"normal",40,10,,,
"Full Body - A","17 Feb 2025, 08:13","17 Feb 2025, 09:12","","Treadmill",,"",0,"normal",,,,600,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Incline Bench Press (Dumbbell)",,"",0,"warmup",66.14,20,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Incline Bench Press (Dumbbell)",,"",1,"normal",88.18,15,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Incline Bench Press (Dumbbell)",,"",2,"normal",110.23,10,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Seated Calf Raise",,"",0,"normal",50,20,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Seated Calf Raise",,"",1,"normal",50,25,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Seated Cable Row - V Grip (Cable)",,"Iso movements",0,"normal",30,20,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Seated Cable Row - V Grip (Cable)",,"Iso movements",1,"normal",40,20,,,
"Full Body - B","15 Feb 2025, 11:41","15 Feb 2025, 12:23","","Lying Leg Curl (Machine)",,"",0,"warmup",10,20,,,
